arxiv_id,discipline
astro-ph0204107,physics
astro-ph0204107,physics:astro-ph
cs0204006,cs
math-ph0204013,math
math-ph0204013,physics
math-ph0204013,physics:hep-th
math-ph0204013,physics:math-ph
math-ph0204013,physics:quant-ph
hep-ph0204326,physics
hep-ph0204326,physics:hep-ph
hep-ph0204191,physics
hep-ph0204191,physics:hep-ph
hep-ph0204355,physics
hep-ph0204355,physics:hep-ph
hep-th0204123,physics
hep-th0204123,physics:hep-th
hep-th0204225,physics
hep-th0204225,physics:hep-th
cond-mat0204417,physics
cond-mat0204417,physics:cond-mat
cond-mat0204042,physics
cond-mat0204042,physics:cond-mat
cond-mat0204415,physics
cond-mat0204415,physics:cond-mat
hep-th0204134,physics
hep-th0204134,physics:hep-th
math0204048,math
astro-ph0204352,physics
astro-ph0204352,physics:astro-ph
cond-mat0204391,physics
cond-mat0204391,physics:cond-mat
hep-ex0204028,physics
hep-ex0204028,physics:hep-ex
physics0204016,physics
physics0204016,physics:physics
cond-mat0204050,physics
cond-mat0204050,physics:cond-mat
astro-ph0204001,physics
astro-ph0204001,physics:astro-ph
math0204141,math
hep-th0204016,physics
hep-th0204016,physics:hep-th
cond-mat0204413,physics
cond-mat0204413,physics:cond-mat
cond-mat0204553,physics
cond-mat0204553,physics:cond-mat
physics0204023,physics
physics0204023,physics:physics
hep-ph0204157,physics
hep-ph0204157,physics:hep-ph
math-ph0204050,math
math-ph0204050,physics
math-ph0204050,physics:math-ph
hep-th0204114,physics
hep-th0204114,physics:cond-mat
hep-th0204114,physics:hep-th
astro-ph0204415,physics
astro-ph0204415,physics:astro-ph
astro-ph0204380,physics
astro-ph0204380,physics:astro-ph
astro-ph0204380,physics:gr-qc
hep-th0204241,physics
hep-th0204241,physics:hep-lat
hep-th0204241,physics:hep-th
physics0204047,physics
physics0204047,physics:physics
cond-mat0204493,physics
cond-mat0204493,physics:cond-mat
hep-ph0204285,physics
hep-ph0204285,physics:hep-ph
cs0204050,cs
hep-ph0204110,physics
hep-ph0204110,physics:hep-ph
hep-th0204240,physics
hep-th0204240,physics:hep-th
cond-mat0204193,physics
cond-mat0204193,physics:cond-mat
quant-ph0204124,physics
quant-ph0204124,physics:quant-ph
cond-mat0204257,physics
cond-mat0204257,physics:cond-mat
hep-ph0204064,physics
hep-ph0204064,physics:hep-ph
hep-ph0204064,physics:nucl-th
quant-ph0204163,physics
quant-ph0204163,physics:quant-ph
quant-ph0204102,physics
quant-ph0204102,physics:quant-ph
hep-ph0204038,physics
hep-ph0204038,physics:hep-ph
quant-ph0204012,physics
quant-ph0204012,physics:cond-mat
quant-ph0204012,physics:quant-ph
cond-mat0204081,physics
cond-mat0204081,physics:cond-mat
cond-mat0204371,physics
cond-mat0204371,physics:cond-mat
hep-ph0204100,physics
hep-ph0204100,physics:hep-ph
astro-ph0204186,physics
astro-ph0204186,physics:astro-ph
quant-ph0204066,physics
quant-ph0204066,physics:quant-ph
astro-ph0204420,physics
astro-ph0204420,physics:astro-ph
math0204344,math
astro-ph0204335,physics
astro-ph0204335,physics:astro-ph
hep-ph0204167,physics
hep-ph0204167,physics:hep-ex
hep-ph0204167,physics:hep-ph
math0204211,math
math0204108,math
astro-ph0204479,physics
astro-ph0204479,physics:astro-ph
nlin0204052,physics
nlin0204052,physics:cond-mat
cond-mat0204423,physics
cond-mat0204423,physics:cond-mat
astro-ph0204468,physics
astro-ph0204468,physics:astro-ph
astro-ph0204249,physics
astro-ph0204249,physics:astro-ph
cond-mat0204630,physics
cond-mat0204630,physics:cond-mat
math0204055,math
cond-mat0204256,physics
cond-mat0204256,physics:cond-mat
astro-ph0204505,physics
astro-ph0204505,physics:astro-ph
cond-mat0204432,physics
cond-mat0204432,physics:cond-mat
cond-mat0204432,physics:hep-th
cond-mat0204432,physics:nlin
cond-mat0204432,physics:nucl-th
astro-ph0204300,physics
astro-ph0204300,physics:astro-ph
quant-ph0204051,physics
quant-ph0204051,physics:cond-mat
quant-ph0204051,physics:quant-ph
hep-ph0204028,physics
hep-ph0204028,physics:hep-ph
astro-ph0204188,physics
astro-ph0204188,physics:astro-ph
cond-mat0204610,physics
cond-mat0204610,physics:cond-mat
math0204144,math
hep-lat0204022,physics
hep-lat0204022,physics:hep-lat
hep-lat0204022,physics:hep-ph
hep-ex0204014,physics
hep-ex0204014,physics:hep-ex
quant-ph0204136,physics
quant-ph0204136,physics:quant-ph
hep-ph0204272,physics
hep-ph0204272,physics:hep-ph
hep-ph0204272,physics:nucl-th
nlin0204023,physics
nlin0204023,physics:cond-mat
cond-mat0204559,physics
cond-mat0204559,physics:cond-mat
hep-ph0204186,physics
hep-ph0204186,physics:hep-ph
cond-mat0204498,physics
cond-mat0204498,physics:cond-mat
physics0204043,physics
physics0204043,physics:physics
math0204352,math
quant-ph0204045,physics
quant-ph0204045,physics:quant-ph
hep-th0204212,physics
hep-th0204212,physics:hep-th
nucl-th0204027,physics
nucl-th0204027,physics:nucl-th
nucl-th0204029,physics
nucl-th0204029,physics:nucl-th
astro-ph0204094,physics
astro-ph0204094,physics:astro-ph
math0204233,math
hep-ex0204003,physics
hep-ex0204003,physics:hep-ex
math-ph0204038,math
math-ph0204038,physics
math-ph0204038,physics:math-ph
hep-ph0204233,physics
hep-ph0204233,physics:hep-ph
hep-ph0204247,physics
hep-ph0204247,physics:hep-ph
hep-ph0204247,physics:hep-th
hep-ph0204025,physics
hep-ph0204025,physics:hep-ph
hep-th0204094,physics
hep-th0204094,physics:hep-ph
hep-th0204094,physics:hep-th
astro-ph0204494,physics
astro-ph0204494,physics:astro-ph
cond-mat0204356,physics
cond-mat0204356,physics:cond-mat
math0204031,math
gr-qc0204080,physics
gr-qc0204080,physics:astro-ph
gr-qc0204080,physics:gr-qc
cond-mat0204612,physics
cond-mat0204612,physics:cond-mat
cond-mat0204612,physics:physics
cond-mat0204612,q-bio
quant-ph0204135,physics
quant-ph0204135,physics:quant-ph
astro-ph0204158,physics
astro-ph0204158,physics:astro-ph
hep-ph0204142,physics
hep-ph0204142,physics:astro-ph
hep-ph0204142,physics:hep-ph
astro-ph0204201,physics
astro-ph0204201,physics:astro-ph
nucl-th0204060,physics
nucl-th0204060,physics:nucl-th
physics0204036,physics
physics0204036,physics:physics
physics0204036,physics:quant-ph
hep-ph0204253,physics
hep-ph0204253,physics:astro-ph
hep-ph0204253,physics:hep-ex
hep-ph0204253,physics:hep-ph
hep-ph0204253,physics:nucl-ex
astro-ph0204324,physics
astro-ph0204324,physics:astro-ph
quant-ph0204101,physics
quant-ph0204101,physics:quant-ph
gr-qc0204009,physics
gr-qc0204009,physics:astro-ph
gr-qc0204009,physics:gr-qc
hep-ph0204276,physics
hep-ph0204276,physics:hep-ph
astro-ph0204152,physics
astro-ph0204152,physics:astro-ph
astro-ph0204152,physics:hep-ph
nucl-th0204056,physics
nucl-th0204056,physics:nucl-th
cond-mat0204095,physics
cond-mat0204095,physics:cond-mat
cond-mat0204273,physics
cond-mat0204273,physics:cond-mat
quant-ph0204021,physics
quant-ph0204021,physics:cond-mat
quant-ph0204021,physics:physics
quant-ph0204021,physics:quant-ph
hep-ex0204017,physics
hep-ex0204017,physics:hep-ex
cond-mat0204471,physics
cond-mat0204471,physics:cond-mat
cond-mat0204255,physics
cond-mat0204255,physics:cond-mat
quant-ph0204107,physics
quant-ph0204107,physics:quant-ph
hep-th0204002,physics
hep-th0204002,physics:hep-th
hep-ph0204124,physics
hep-ph0204124,physics:cond-mat
hep-ph0204124,physics:hep-ph
hep-ph0204124,physics:nucl-th
hep-ph0204304,physics
hep-ph0204304,physics:gr-qc
hep-ph0204304,physics:hep-ph
cond-mat0204350,physics
cond-mat0204350,physics:cond-mat
gr-qc0204077,physics
gr-qc0204077,physics:gr-qc
cond-mat0204506,physics
cond-mat0204506,physics:cond-mat
hep-ph0204199,physics
hep-ph0204199,physics:gr-qc
hep-ph0204199,physics:hep-ph
hep-ph0204199,physics:nucl-th
cond-mat0204453,physics
cond-mat0204453,physics:cond-mat
hep-th0204235,physics
hep-th0204235,physics:gr-qc
hep-th0204235,physics:hep-ph
hep-th0204235,physics:hep-th
cond-mat0204059,physics
cond-mat0204059,physics:cond-mat
cs0204052,cs
cs0204052,math
hep-ph0204280,physics
hep-ph0204280,physics:hep-ph
gr-qc0204087,physics
gr-qc0204087,physics:gr-qc
cond-mat0204524,physics
cond-mat0204524,physics:cond-mat
cond-mat0204282,physics
cond-mat0204282,physics:cond-mat
astro-ph0204529,physics
astro-ph0204529,physics:astro-ph
hep-th0204145,physics
hep-th0204145,physics:hep-th
hep-ph0204130,physics
hep-ph0204130,physics:hep-ex
hep-ph0204130,physics:hep-ph
cond-mat0204443,physics
cond-mat0204443,physics:cond-mat
cond-mat0204442,physics
cond-mat0204442,physics:cond-mat
math0204133,math
math-ph0204054,math
math-ph0204054,physics
math-ph0204054,physics:hep-th
math-ph0204054,physics:math-ph
hep-ph0204322,physics
hep-ph0204322,physics:hep-ph
cond-mat0204102,cs
cond-mat0204102,physics
cond-mat0204102,physics:cond-mat
cond-mat0204400,physics
cond-mat0204400,physics:cond-mat
cond-mat0204400,q-bio
astro-ph0204524,physics
astro-ph0204524,physics:astro-ph
quant-ph0204067,physics
quant-ph0204067,physics:hep-th
quant-ph0204067,physics:quant-ph
nlin0204043,math
nlin0204043,physics
nlin0204043,physics:gr-qc
nucl-th0204033,physics
nucl-th0204033,physics:nucl-th
hep-th0204053,physics
hep-th0204053,physics:hep-lat
hep-th0204053,physics:hep-ph
hep-th0204053,physics:hep-th
hep-th0204090,physics
hep-th0204090,physics:hep-th
quant-ph0204069,physics
quant-ph0204069,physics:quant-ph
math0204124,math
cond-mat0204378,physics
cond-mat0204378,physics:cond-mat
cond-mat0204378,physics:physics
hep-ph0204096,physics
hep-ph0204096,physics:hep-ph
cond-mat0204574,physics
cond-mat0204574,physics:cond-mat
cond-mat0204574,q-fin
math0204329,math
math0204329,physics
math0204329,physics:math-ph
math0204033,math
quant-ph0204158,physics
quant-ph0204158,physics:quant-ph
cond-mat0204439,physics
cond-mat0204439,physics:cond-mat
cond-mat0204439,physics:quant-ph
astro-ph0204031,physics
astro-ph0204031,physics:astro-ph
astro-ph0204031,physics:gr-qc
astro-ph0204031,physics:hep-ph
astro-ph0204031,physics:hep-th
cond-mat0204373,physics
cond-mat0204373,physics:cond-mat
gr-qc0204062,physics
gr-qc0204062,physics:gr-qc
hep-th0204076,physics
hep-th0204076,physics:hep-th
hep-ph0204240,physics
hep-ph0204240,physics:hep-ph
hep-ph0204240,physics:hep-th
hep-ex0204007,physics
hep-ex0204007,physics:hep-ex
hep-ex0204007,physics:hep-ph
hep-ex0204007,physics:nucl-th
hep-ph0204312,physics
hep-ph0204312,physics:hep-ph
cond-mat0204580,physics
cond-mat0204580,physics:cond-mat
astro-ph0204455,physics
astro-ph0204455,physics:astro-ph
cond-mat0204426,physics
cond-mat0204426,physics:cond-mat
nlin0204010,physics
nlin0204010,physics:nlin
gr-qc0204046,physics
gr-qc0204046,physics:astro-ph
gr-qc0204046,physics:gr-qc
gr-qc0204046,physics:hep-ph
hep-th0204047,physics
hep-th0204047,physics:gr-qc
hep-th0204047,physics:hep-th
hep-ph0204310,physics
hep-ph0204310,physics:hep-ph
hep-ph0204310,physics:hep-th
math-ph0204015,math
math-ph0204015,physics
math-ph0204015,physics:cond-mat
math-ph0204015,physics:math-ph
astro-ph0204110,physics
astro-ph0204110,physics:astro-ph
astro-ph0204344,physics
astro-ph0204344,physics:astro-ph
hep-ex0204008,physics
hep-ex0204008,physics:hep-ex
math0204215,math
astro-ph0204209,physics
astro-ph0204209,physics:astro-ph
hep-th0204194,physics
hep-th0204194,physics:hep-th
cond-mat0204060,physics
cond-mat0204060,physics:cond-mat
cond-mat0204291,physics
cond-mat0204291,physics:cond-mat
hep-lat0204010,physics
hep-lat0204010,physics:hep-lat
hep-lat0204010,physics:hep-ph
hep-lat0204010,physics:nucl-th
astro-ph0204210,physics
astro-ph0204210,physics:astro-ph
cond-mat0204223,physics
cond-mat0204223,physics:cond-mat
cond-mat0204026,physics
cond-mat0204026,physics:cond-mat
hep-th0204230,math
hep-th0204230,physics
hep-th0204230,physics:hep-th
hep-th0204230,physics:math-ph
hep-th0204230,physics:quant-ph
cs0204009,cs
quant-ph0204129,physics
quant-ph0204129,physics:quant-ph
hep-ph0204293,physics
hep-ph0204293,physics:hep-ph
cond-mat0204576,physics
cond-mat0204576,physics:cond-mat
math0204204,math
hep-th0204107,physics
hep-th0204107,physics:gr-qc
hep-th0204107,physics:hep-th
hep-ex0204037,physics
hep-ex0204037,physics:hep-ex
astro-ph0204509,physics
astro-ph0204509,physics:astro-ph
cond-mat0204236,physics
cond-mat0204236,physics:cond-mat
hep-th0204198,physics
hep-th0204198,physics:gr-qc
hep-th0204198,physics:hep-th
cond-mat0204152,physics
cond-mat0204152,physics:cond-mat
math0204152,math
quant-ph0204013,physics
quant-ph0204013,physics:quant-ph
math0204138,math
astro-ph0204090,physics
astro-ph0204090,physics:astro-ph
cond-mat0204070,physics
cond-mat0204070,physics:cond-mat
hep-ph0204176,physics
hep-ph0204176,physics:hep-ph
cs0204045,cs
math0204028,math
math0204028,physics
math0204028,physics:math-ph
hep-ph0204047,physics
hep-ph0204047,physics:hep-ph
math0204340,math
quant-ph0204009,physics
quant-ph0204009,physics:physics
quant-ph0204009,physics:quant-ph
hep-ex0204038,physics
hep-ex0204038,physics:hep-ex
cond-mat0204617,physics
cond-mat0204617,physics:cond-mat
cond-mat0204018,physics
cond-mat0204018,physics:cond-mat
math0204007,math
astro-ph0204502,physics
astro-ph0204502,physics:astro-ph
cond-mat0204496,physics
cond-mat0204496,physics:cond-mat
hep-th0204259,physics
hep-th0204259,physics:hep-th
nucl-th0204023,physics
nucl-th0204023,physics:nucl-th
cond-mat0204492,physics
cond-mat0204492,physics:cond-mat
astro-ph0204276,physics
astro-ph0204276,physics:astro-ph
astro-ph0204206,physics
astro-ph0204206,physics:astro-ph
hep-ph0204045,physics
hep-ph0204045,physics:hep-ph
cond-mat0204028,physics
cond-mat0204028,physics:cond-mat
hep-th0204232,physics
hep-th0204232,physics:hep-th
astro-ph0204297,physics
astro-ph0204297,physics:astro-ph
hep-ph0204109,physics
hep-ph0204109,physics:hep-ph
astro-ph0204226,physics
astro-ph0204226,physics:astro-ph
astro-ph0204115,physics
astro-ph0204115,physics:astro-ph
cond-mat0204328,physics
cond-mat0204328,physics:cond-mat
hep-th0204209,physics
hep-th0204209,physics:hep-th
gr-qc0204055,physics
gr-qc0204055,physics:astro-ph
gr-qc0204055,physics:gr-qc
gr-qc0204055,physics:hep-th
cond-mat0204198,physics
cond-mat0204198,physics:cond-mat
cond-mat0204616,physics
cond-mat0204616,physics:cond-mat
hep-ph0204132,physics
hep-ph0204132,physics:astro-ph
hep-ph0204132,physics:hep-ph
hep-ph0204132,physics:nucl-th
cond-mat0204049,physics
cond-mat0204049,physics:cond-mat
cond-mat0204156,physics
cond-mat0204156,physics:cond-mat
hep-th0204093,physics
hep-th0204093,physics:hep-th
cond-mat0204139,physics
cond-mat0204139,physics:cond-mat
cond-mat0204194,physics
cond-mat0204194,physics:cond-mat
cond-mat0204274,physics
cond-mat0204274,physics:cond-mat
astro-ph0204042,physics
astro-ph0204042,physics:astro-ph
astro-ph0204498,physics
astro-ph0204498,physics:astro-ph
hep-th0204120,physics
hep-th0204120,physics:hep-th
cond-mat0204247,physics
cond-mat0204247,physics:cond-mat
cond-mat0204398,physics
cond-mat0204398,physics:cond-mat
math0204014,math
math0204172,math
astro-ph0204368,physics
astro-ph0204368,physics:astro-ph
hep-ph0204225,physics
hep-ph0204225,physics:hep-ph
quant-ph0204145,physics
quant-ph0204145,physics:quant-ph
math0204155,math
math0204155,physics
math0204155,physics:math-ph
cond-mat0204365,physics
cond-mat0204365,physics:cond-mat
astro-ph0204268,physics
astro-ph0204268,physics:astro-ph
astro-ph0204301,physics
astro-ph0204301,physics:astro-ph
math0204179,math
nucl-ex0204016,physics
nucl-ex0204016,physics:nucl-ex
astro-ph0204149,physics
astro-ph0204149,physics:astro-ph
cond-mat0204067,physics
cond-mat0204067,physics:cond-mat
nucl-ex0204008,physics
nucl-ex0204008,physics:hep-ex
nucl-ex0204008,physics:nucl-ex
astro-ph0204454,physics
astro-ph0204454,physics:astro-ph
hep-ph0204185,physics
hep-ph0204185,physics:hep-ph
hep-th0204029,physics
hep-th0204029,physics:gr-qc
hep-th0204029,physics:hep-th
cond-mat0204110,physics
cond-mat0204110,physics:cond-mat
hep-th0204231,physics
hep-th0204231,physics:hep-th
hep-th0204151,physics
hep-th0204151,physics:hep-th
math0204277,math
math0204277,physics
math0204277,physics:math-ph
hep-th0204112,physics
hep-th0204112,physics:hep-th
hep-ph0204328,physics
hep-ph0204328,physics:hep-ph
gr-qc0204092,physics
gr-qc0204092,physics:astro-ph
gr-qc0204092,physics:gr-qc
gr-qc0204092,physics:hep-ph
gr-qc0204092,physics:hep-th
nucl-th0204030,physics
nucl-th0204030,physics:nucl-th
hep-ph0204259,physics
hep-ph0204259,physics:hep-ph
math0204086,math
cond-mat0204354,physics
cond-mat0204354,physics:cond-mat
cond-mat0204572,physics
cond-mat0204572,physics:cond-mat
hep-ph0204320,physics
hep-ph0204320,physics:hep-ph
hep-th0204139,physics
hep-th0204139,physics:hep-th
math0204248,math
astro-ph0204213,physics
astro-ph0204213,physics:astro-ph
hep-th0204229,physics
hep-th0204229,physics:hep-th
hep-th0204180,physics
hep-th0204180,physics:gr-qc
hep-th0204180,physics:hep-th
math0204231,math
hep-ph0204030,physics
hep-ph0204030,physics:hep-ph
astro-ph0204235,physics
astro-ph0204235,physics:astro-ph
hep-ph0204163,physics
hep-ph0204163,physics:hep-ph
hep-ph0204163,physics:nucl-th
quant-ph0204079,physics
quant-ph0204079,physics:quant-ph
hep-ph0204029,physics
hep-ph0204029,physics:hep-ph
astro-ph0204079,physics
astro-ph0204079,physics:astro-ph
hep-th0204122,physics
hep-th0204122,physics:hep-th
gr-qc0204027,physics
gr-qc0204027,physics:gr-qc
gr-qc0204027,physics:hep-ph
gr-qc0204027,physics:hep-th
cond-mat0204635,physics
cond-mat0204635,physics:cond-mat
nucl-ex0204007,physics
nucl-ex0204007,physics:nucl-ex
hep-ph0204077,physics
hep-ph0204077,physics:hep-ph
cond-mat0204073,physics
cond-mat0204073,physics:cond-mat
cs0204024,cs
nucl-th0204039,physics
nucl-th0204039,physics:nucl-th
math0204181,math
astro-ph0204307,physics
astro-ph0204307,physics:astro-ph
astro-ph0204307,physics:gr-qc
astro-ph0204399,physics
astro-ph0204399,physics:astro-ph
